id,carat,cut,color,clarity,depth,table,x,y,z,price
21437,0.41,Very Good,D,SI1,63.4,55.0,4.72,4.68,2.98,947
19755,0.56,Very Good,F,VS1,58.2,60.0,5.38,5.41,3.14,1915
7700,0.38,Ideal,D,VVS1,61.3,56.0,4.65,4.71,2.87,1400
22379,1.01,Good,E,VS1,63.4,58.0,6.36,6.38,4.04,7234
21214,1.52,Premium,H,VS1,61.4,58.0,7.44,7.3,4.55,11621
26029,0.3,Ideal,G,VVS1,61.9,57.0,4.28,4.31,2.66,764
24489,0.53,Ideal,G,IF,60.3,56.0,5.29,5.33,3.2,2293
72,0.44,Ideal,I,VVS2,60.8,56.0,4.9,4.93,2.99,912
24589,1.11,Premium,H,SI1,58.4,60.0,6.87,6.83,4.0,4842
16328,1.03,Very Good,E,VS2,61.3,61.0,6.46,6.53,3.98,5800
11377,0.3,Ideal,G,SI2,61.6,56.0,4.32,4.35,2.67,422
22115,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,537
13581,0.9,Good,F,SI1,63.9,58.0,6.08,6.03,3.87,3992
25852,0.41,Very Good,F,VS1,63.0,57.0,4.66,4.7,2.95,931
19723,0.51,Ideal,H,VS2,61.6,55.0,5.13,5.16,3.17,1163
16591,0.74,Very Good,H,SI2,63.1,56.0,5.78,5.75,3.64,2264
18495,2.05,Premium,G,SI2,62.1,56.0,8.18,8.1,5.04,12857
6654,0.71,Good,D,VS2,62.3,61.0,5.7,5.73,3.56,2891
15716,2.04,Premium,E,SI2,58.3,58.0,8.35,8.31,4.86,17379
14735,0.4,Premium,E,SI1,,59.0,4.69,4.64,2.93,945
7219,0.5,Premium,F,VS2,62.7,59.0,5.05,5.09,3.18,1436
14466,0.71,Ideal,G,SI1,59.7,60.0,5.79,5.81,3.46,2522
13403,1.02,Premium,G,VS2,62.5,58.0,6.41,6.46,4.02,6301
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
5756,0.7,Premium,E,VS2,60.8,58.0,5.74,5.7,3.48,2697
23578,0.7,Fair,D,SI2,67.8,58.0,5.51,5.44,3.71,1770
20470,0.33,Ideal,G,VS1,61.4,54.0,4.48,4.44,2.74,854
6256,1.9,Ideal,I,SI2,60.9,55.0,8.0,8.06,4.89,12165
3273,0.34,Ideal,E,VS1,60.8,57.0,4.53,4.49,2.74,1033
12883,0.38,Ideal,G,SI2,61.2,56.0,4.7,4.74,2.89,602
5593,0.7,Good,H,VS2,62.2,61.6,5.63,5.66,3.51,2428
18017,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2801
6015,0.24,Ideal,G,VVS1,62.2,56.0,4.0,4.04,2.5,559
10361,1.09,Very Good,G,IF,62.9,57.0,6.52,6.58,4.12,8650
21812,1.18,Premium,G,VVS2,58.2,62.0,6.92,6.89,4.02,9188
505,0.7,Very Good,G,SI2,60.6,58.0,5.72,5.77,3.48,2057
21385,0.4,Very Good,E,VS2,,57.0,4.66,4.7,2.9,912
16970,0.5,Very Good,E,SI1,63.0,58.0,5.04,5.08,3.19,1316
7273,0.72,Ideal,E,SI1,62.6,56.0,5.7,5.73,3.58,2907
12176,0.56,Ideal,F,VS2,62.0,56.0,5.27,5.31,3.28,1664
6209,0.32,Ideal,F,VS2,61.6,55.0,4.43,4.4,2.72,828
18305,0.34,Very Good,F,SI2,61.7,61.0,4.44,4.48,2.75,447
10051,0.3,Very Good,G,VS2,60.6,61.0,4.29,4.32,2.61,526
24200,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7032
2212,1.09,Ideal,G,VVS2,60.6,57.0,6.62,6.7,4.05,8364
6527,1.21,Premium,I,SI1,59.3,59.0,6.98,6.95,4.13,5421
18512,0.3,Very Good,G,VVS1,61.1,57.0,4.33,4.37,2.66,680
2360,0.95,Premium,G,SI2,58.8,60.0,6.35,6.31,3.72,2937
178,0.5,Fair,E,SI1,66.5,58.0,4.87,4.9,3.25,1098
2418,0.3,Ideal,F,IF,61.1,57.0,4.35,4.39,2.67,947
9720,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
11565,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,758
9911,0.41,Good,D,SI1,63.1,57.0,4.68,4.73,2.97,717
10696,0.31,Ideal,E,VS2,62.2,55.0,4.32,4.36,2.7,642
26675,0.84,Premium,E,VS2,62.4,60.0,5.98,6.04,3.75,3591
14689,0.41,Very Good,F,SI1,63.1,56.0,4.73,4.69,2.97,878
23800,0.39,Very Good,G,VS2,63.4,57.0,4.67,4.63,2.95,1009
2967,0.28,Ideal,F,VVS2,61.4,57.0,4.2,4.24,2.59,642
26824,0.71,Good,F,VVS2,58.9,61.0,5.8,5.9,3.44,2960
5524,1.5,Premium,I,VS1,60.8,61.0,7.39,7.35,4.48,9761
7336,1.01,Good,F,SI1,63.8,59.0,6.32,6.29,4.02,4989
24441,0.53,Ideal,F,VS1,62.2,55.0,5.17,5.22,3.23,1812
26821,0.5,Very Good,E,SI1,62.7,55.0,5.06,5.09,3.18,1331
7076,0.31,Premium,D,VS1,,58.0,4.45,4.4,2.64,1011
21971,1.02,Good,J,SI2,62.2,61.0,6.41,6.48,4.01,3639
8252,0.81,Ideal,E,SI1,61.3,57.0,6.08,6.03,3.71,3338
9559,1.24,Ideal,H,VVS2,62.0,56.0,6.92,6.86,4.27,8069
21423,1.06,Very Good,G,SI2,61.1,62.0,6.55,6.61,4.02,4162
16385,1.08,Premium,G,VS1,63.0,59.0,6.56,6.5,4.11,7523
3252,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1243
6680,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
20630,1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99,4144
16488,1.5,Very Good,F,I1,63.2,57.0,7.29,7.24,4.59,6028
15666,1.1,Very Good,H,SI1,61.6,56.0,6.61,6.66,4.09,4827
19584,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8938
20257,0.72,Ideal,E,VVS2,62.0,56.0,5.74,5.77,3.57,3874
5583,2.53,Premium,H,SI2,,59.0,8.9,8.82,5.29,17591
870,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1031
25850,0.33,Ideal,F,VVS2,60.9,56.0,4.47,4.5,2.73,974
26519,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3312
581,0.3,Ideal,D,SI1,62.1,56.0,4.3,4.33,2.68,552
20560,2.07,Good,I,VS2,64.1,57.0,8.07,8.0,5.15,15119
10603,1.52,Premium,D,SI2,61.4,54.0,7.51,7.43,4.59,10308
7849,0.72,Ideal,H,SI2,60.9,56.0,5.87,5.78,3.55,1901
6406,0.59,Very Good,E,VVS2,61.7,59.0,5.37,5.36,3.31,2494
18637,0.7,Very Good,E,VS2,62.4,58.0,5.66,5.68,3.54,2952
26626,0.34,Ideal,I,SI1,60.2,57.0,4.5,4.54,2.72,459
18419,0.42,Ideal,D,VVS2,62.0,55.0,4.81,4.84,2.99,1132
19196,1.2,Ideal,F,VS2,62.6,56.0,6.78,6.73,4.23,8486
17437,0.72,Ideal,G,SI2,60.8,57.0,5.79,5.82,3.52,2449
10600,0.52,Ideal,D,VS2,62.6,56.0,5.11,5.14,3.21,1822
13487,1.1,Very Good,H,VS2,63.1,57.0,6.6,6.52,4.14,5729
13914,0.46,Ideal,H,VS2,61.5,55.0,4.98,5.01,3.07,1252
10335,1.02,Very Good,E,SI1,62.6,58.0,6.4,6.45,4.02,5814
18049,0.42,Very Good,E,VVS1,60.5,55.0,4.85,4.9,2.95,1365
24815,0.41,Good,F,SI1,63.2,59.0,4.68,4.72,2.97,755
24939,0.27,Ideal,E,VVS1,62.0,56.0,4.19,4.16,2.59,752
26525,0.55,Ideal,F,VS2,62.7,55.0,5.26,5.24,3.29,1698
25931,0.51,Ideal,E,VS2,60.9,56.0,5.2,5.15,3.15,1781
21721,1.25,Ideal,G,VVS1,61.3,56.0,6.95,6.98,4.28,10996
20511,2.28,Premium,H,SI2,62.1,59.0,8.4,8.44,5.23,17892
19549,0.53,Ideal,D,VS2,61.4,56.0,5.23,5.2,3.2,1956
21194,0.45,Premium,I,SI1,60.3,59.0,4.99,4.93,2.99,941
2281,0.39,Ideal,F,VVS2,,54.0,4.7,4.72,2.92,988
14149,0.46,Good,E,SI1,62.7,58.0,4.87,4.92,3.07,967
19636,0.35,Premium,H,VVS1,62.1,58.0,4.52,4.46,2.79,1024
11419,0.94,Premium,G,SI1,61.3,61.0,6.33,6.27,3.86,4159
19452,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,755
1597,0.51,Premium,F,SI1,61.4,59.0,5.13,5.13,3.16,1421
17473,0.32,Very Good,I,VS2,62.9,57.0,4.37,4.4,2.76,449
2822,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76,893
23970,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1662
9625,1.02,Ideal,E,VS2,61.0,56.0,6.53,6.51,3.98,8225
16068,0.4,Very Good,D,VS2,60.5,58.0,4.76,4.82,2.9,720
8945,0.31,Ideal,E,VVS1,61.5,56.0,4.36,4.39,2.69,865
18345,1.22,Ideal,G,SI2,62.9,56.0,6.86,6.78,4.29,5436
8423,1.02,Premium,H,SI2,60.9,59.0,6.46,6.51,3.95,4207
18894,1.69,Premium,F,VS2,59.8,60.0,7.79,7.74,4.64,14242
26831,0.36,Ideal,E,VS1,61.6,57.0,4.58,4.54,2.81,1094
13680,0.41,Very Good,E,SI2,61.9,55.0,4.77,4.8,2.96,683
5116,0.31,Very Good,D,SI1,63.5,55.0,4.3,4.27,2.72,732
11247,1.51,Premium,D,VS1,62.9,54.0,7.29,7.22,4.56,17515
12257,0.51,Very Good,G,VS1,62.4,60.0,5.05,5.08,3.16,1752
26405,0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
8105,0.33,Very Good,G,VS2,62.8,54.0,4.4,4.42,2.77,579
7313,0.53,Ideal,H,VS2,62.3,54.0,5.19,5.21,3.24,1353
21590,1.11,Very Good,H,SI2,59.8,60.0,6.66,6.75,4.01,4456
1387,0.41,Very Good,D,SI2,63.8,57.0,4.71,4.73,3.01,727
18749,1.62,Premium,D,SI2,61.2,61.0,7.6,7.53,4.63,9199
11857,1.01,Good,H,VS2,64.3,58.0,6.27,6.2,4.01,4489
20233,0.7,Very Good,G,VS2,63.3,56.0,5.63,5.59,3.55,2657
1162,0.24,Very Good,H,VVS2,61.5,56.0,3.99,4.01,2.46,449
12591,0.78,Premium,E,VS1,62.5,57.0,5.94,5.9,3.7,3444
23207,0.5,Ideal,G,SI2,61.2,56.0,5.13,5.17,3.15,1011
21698,0.51,Ideal,G,VS1,62.0,56.0,5.06,5.16,3.17,1656
23507,1.21,Very Good,I,VS2,62.0,57.0,6.78,6.83,4.22,5931
6783,1.05,Very Good,E,VS1,63.1,59.0,6.49,6.45,4.08,7969
9072,0.43,Very Good,F,SI1,61.6,59.0,4.83,4.87,2.99,792
2744,0.33,Ideal,D,SI2,62.4,57.0,4.42,4.39,2.75,631
1383,1.29,Ideal,J,SI1,61.6,57.0,7.0,7.06,4.33,5237
10289,0.9,Good,E,SI1,63.9,55.0,6.08,6.13,3.9,4463
18270,0.54,Very Good,G,VVS1,60.6,55.0,5.28,5.31,3.21,1983
16887,0.41,Ideal,D,VS2,61.6,55.0,4.77,4.74,2.93,1076
1246,1.7,Ideal,F,VS2,62.3,56.0,7.61,7.65,4.75,17892
5914,1.08,Ideal,H,SI2,59.3,57.0,6.74,6.71,3.99,4536
11121,0.53,Premium,D,VS2,59.9,58.0,5.26,5.29,3.16,1734
14213,1.0,Very Good,D,VS2,61.2,61.0,6.35,6.39,3.9,6190
22971,0.3,Very Good,E,VS2,62.9,58.0,4.22,4.27,2.67,658
22337,0.3,Premium,E,VS2,59.1,58.0,4.39,4.37,2.59,844
16369,0.71,Very Good,G,VS1,64.0,56.0,5.65,5.67,3.62,2630
20796,0.83,Ideal,G,SI1,61.8,55.0,6.05,6.09,3.75,3171
21713,0.71,Ideal,G,VVS2,62.5,58.0,5.7,5.73,3.57,2978
760,1.56,Ideal,E,VS2,60.5,57.0,7.56,7.5,4.56,12717
849,0.91,Premium,F,SI2,58.2,61.0,6.58,6.41,3.77,3746
8360,0.34,Premium,E,SI1,59.3,58.0,4.55,4.59,2.71,596
20297,1.5,Very Good,E,SI1,59.3,60.0,7.4,7.5,4.42,12247
1901,1.2,Premium,G,VS2,59.6,58.0,6.94,6.89,4.12,7258
11207,0.5,Premium,G,SI2,62.6,58.0,5.09,5.03,3.17,1121
17315,0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95,994
959,1.19,Ideal,D,SI2,60.4,55.0,6.91,6.89,4.17,5504
26298,0.31,Very Good,H,VVS1,63.3,56.0,4.32,4.3,2.73,907
5876,0.3,Good,D,SI1,63.1,56.0,4.24,4.28,2.69,515
5571,1.71,Very Good,D,SI2,63.5,56.0,7.58,7.51,4.79,11844
16017,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,642
26448,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,7699
4417,0.41,Ideal,G,VS1,61.4,55.0,4.8,4.78,2.94,961
19685,1.51,Very Good,F,SI2,63.2,60.0,7.2,7.27,4.57,8462
16469,1.51,Premium,H,I1,61.9,58.0,7.39,7.34,4.56,6038
6464,1.56,Very Good,F,SI1,60.7,59.0,7.45,7.55,4.55,11794
16766,0.74,Ideal,G,SI1,62.7,56.0,5.78,5.74,3.61,2309
25732,0.5,Ideal,F,SI1,60.1,56.0,5.19,5.22,3.13,1232
7498,0.54,Ideal,E,VS2,61.1,57.0,5.24,5.26,3.21,1825
2907,0.5,Fair,E,VS2,65.4,57.0,5.01,4.81,3.21,1397
10708,0.37,Premium,E,VVS2,59.6,60.0,4.75,4.68,2.81,971
15197,0.56,Very Good,H,SI2,62.0,63.0,5.26,5.21,3.27,956
3089,0.34,Premium,G,VS2,61.6,58.0,4.45,4.51,2.76,596
860,2.03,Ideal,G,SI1,60.0,55.8,8.17,8.3,4.95,18757
4553,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,675
21154,0.41,Ideal,H,VVS1,62.2,57.0,4.74,4.78,2.96,1043
2609,0.31,Very Good,H,VS2,63.1,57.0,4.31,4.28,2.71,628
14103,1.05,Very Good,D,VS2,62.9,57.0,6.39,6.51,4.06,6373
14840,1.08,Premium,F,SI2,59.9,58.0,6.75,6.66,4.01,3931
20325,1.05,Ideal,G,VS2,61.8,57.0,6.53,6.48,4.02,6586
14021,0.78,Very Good,H,SI2,62.9,55.0,5.83,5.87,3.68,2125
15267,1.11,Ideal,E,SI2,60.6,56.0,6.76,6.78,4.1,5962
7234,0.61,Ideal,H,VS2,62.0,53.0,5.47,5.49,3.4,1591
21442,0.54,Premium,H,SI2,61.8,60.0,5.2,5.16,3.2,972
13911,0.5,Good,D,SI1,63.6,58.0,5.05,5.08,3.22,1436
15963,0.5,Ideal,F,VVS1,60.4,56.0,5.16,5.21,3.13,2165
5599,0.31,Fair,G,VS1,64.6,55.0,4.31,4.26,2.77,695
23343,0.3,Ideal,G,IF,,55.0,4.33,4.35,2.68,813
22893,0.91,Premium,J,SI1,62.8,59.0,6.19,6.14,3.87,2905
5225,1.1,Ideal,I,SI1,61.6,55.0,6.66,6.68,4.11,5199
22527,0.57,Very Good,J,SI2,59.9,60.0,5.36,5.43,3.23,1235
26246,2.28,Good,J,SI1,63.7,55.0,8.35,8.28,5.3,14350
1241,1.01,Ideal,F,VS2,62.0,56.0,6.51,6.46,4.02,6533
8323,0.3,Very Good,F,SI1,60.3,61.0,4.31,4.34,2.61,471
21664,1.2,Ideal,H,SI1,61.1,56.0,6.92,6.87,4.21,6968
23109,1.01,Very Good,E,VVS2,62.8,56.0,6.34,6.39,4.0,9089
17383,0.77,Premium,F,SI1,60.8,59.0,5.92,5.86,3.58,2856
14758,0.42,Ideal,F,SI1,62.0,57.0,4.81,4.83,2.99,773
608,0.54,Ideal,D,VS1,61.4,57.0,5.21,5.24,3.21,2039
17617,0.92,Premium,E,SI2,61.7,59.0,6.18,6.27,3.84,4011
5794,0.55,Premium,G,SI1,,56.0,5.28,5.22,3.26,1321
956,1.11,Ideal,D,VS1,61.9,54.0,6.63,6.68,4.12,9870
23361,0.74,Very Good,E,SI1,60.0,57.0,5.85,5.89,3.52,2839
2349,0.31,Ideal,F,IF,61.6,56.0,4.35,4.38,2.69,901
11066,1.1,Premium,H,SI1,60.4,60.0,6.72,6.68,4.05,5056
3215,0.91,Very Good,G,SI1,63.1,63.0,6.16,6.11,3.87,3445
22019,1.71,Ideal,F,VS2,61.9,57.0,7.73,7.62,4.75,16384
2379,0.72,Ideal,F,VS2,61.1,56.0,5.92,5.8,3.55,3226
5150,0.32,Ideal,G,VVS2,62.0,56.0,4.41,4.43,2.74,708
9344,0.91,Premium,E,SI1,62.1,58.0,6.15,6.18,3.83,4332
4523,0.9,Very Good,H,SI2,62.0,58.0,6.11,6.12,3.79,3324
24161,0.71,Premium,G,VS1,62.4,61.0,5.7,5.65,3.54,2803
11934,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4956
23198,0.52,Ideal,D,I1,61.1,57.0,5.18,5.2,3.17,971
22553,1.27,Ideal,E,SI2,60.8,57.0,7.0,7.02,4.26,7023
10763,0.3,Ideal,G,IF,62.2,55.0,4.3,4.32,2.68,844
267,0.43,Ideal,D,VS2,62.0,55.0,4.86,4.81,3.0,1129
11087,1.03,Premium,D,SI1,63.0,59.0,6.44,6.39,4.04,5653
4473,1.14,Good,I,SI1,63.5,56.0,6.58,6.62,4.19,4702
18013,1.27,Ideal,H,SI1,61.5,55.0,6.97,6.95,4.28,6472
1198,0.71,Very Good,D,SI1,60.1,60.0,5.76,5.79,3.47,2921
13525,0.51,Premium,E,SI2,61.8,58.0,5.08,5.11,3.15,1177
14522,1.0,Good,H,SI2,63.7,58.0,6.28,6.15,3.96,3472
12658,0.37,Ideal,D,SI1,61.9,54.0,4.62,4.65,2.87,643
3893,0.9,Good,F,SI1,63.6,59.0,6.12,6.07,3.88,3881
1391,0.31,Ideal,G,VVS1,62.1,53.0,4.36,4.4,2.72,789
10118,1.07,Very Good,H,VS2,62.7,57.0,6.48,6.53,4.08,5264
7102,0.71,Ideal,F,SI2,61.6,56.0,5.68,5.74,3.52,2202
26655,0.4,Premium,G,VVS1,61.5,58.0,4.74,4.69,2.9,1200
25533,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10927
7945,0.32,Ideal,E,VVS1,62.2,55.0,4.37,4.41,2.73,827
9632,1.01,Premium,G,SI2,60.1,58.0,6.54,6.39,3.89,3173
10851,0.31,Ideal,H,VS2,,54.0,4.35,4.4,2.69,518
24068,0.4,Ideal,G,VS2,62.8,54.0,4.7,4.67,2.94,980
12518,1.0,Premium,G,VS1,59.1,61.0,6.54,6.48,3.85,6552
7954,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,3920
25011,0.42,Ideal,G,VVS2,61.3,56.0,4.81,4.82,2.95,1031
8594,1.2,Ideal,J,SI1,62.3,56.0,6.77,6.81,4.23,4830
24319,0.35,Premium,F,VS1,60.7,58.0,4.58,4.54,2.77,984
7088,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1395
5379,1.51,Premium,H,SI2,62.1,58.0,7.34,7.2,4.52,7340
2747,0.9,Very Good,D,SI1,60.9,57.0,6.22,6.26,3.8,4438
3069,0.53,Ideal,I,SI2,61.8,54.0,5.22,5.24,3.23,947
16632,0.9,Ideal,G,VVS2,61.9,56.0,6.15,6.22,3.83,5335
11381,0.7,Premium,F,SI2,59.6,58.0,5.79,5.72,3.43,2234
18218,0.43,Premium,F,SI1,62.5,56.0,4.85,4.82,3.02,1016
3632,2.3,Good,I,SI2,63.8,55.0,8.4,8.35,5.34,12944
26040,0.33,Ideal,D,SI1,62.2,54.0,4.45,4.46,2.77,575
24753,1.65,Ideal,D,SI2,61.5,56.0,7.63,7.69,4.71,10847
8858,1.06,Premium,F,VS2,61.2,57.0,6.64,6.49,4.02,5942
12221,1.21,Premium,D,VS1,60.2,59.0,6.89,6.86,4.14,10083
15045,0.9,Very Good,F,SI1,59.8,54.0,6.25,6.32,3.76,4054
20315,0.43,Ideal,D,SI2,61.0,57.0,4.81,4.86,2.95,716
9243,1.0,Very Good,E,I1,62.3,58.0,6.33,6.38,3.96,3080
10,0.35,Ideal,F,VS2,60.5,57.0,4.52,4.6,2.76,706
6214,0.7,Good,G,VS2,,59.0,5.51,5.55,3.53,2353
14938,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,2839
17984,0.64,Ideal,E,SI1,62.7,57.0,5.54,5.47,3.45,1859
26606,0.4,Ideal,G,SI1,60.2,56.0,4.77,4.83,2.89,702
15016,0.27,Very Good,F,VS1,62.5,56.0,4.14,4.18,2.6,518
10643,0.46,Ideal,F,SI1,61.6,54.0,4.97,5.0,3.07,983
18217,0.34,Ideal,E,SI1,60.7,57.0,4.51,4.48,2.73,765
22444,0.36,Ideal,D,VS1,62.8,55.0,4.55,4.52,2.85,1018
18930,0.31,Very Good,F,VS2,58.3,61.0,4.44,4.48,2.6,583
25369,2.4,Ideal,J,SI1,62.0,57.0,8.53,8.47,5.27,12468
9387,0.4,Ideal,F,SI1,59.8,57.0,4.82,4.85,2.89,916
21761,0.4,Very Good,E,SI1,62.2,62.0,4.66,4.69,2.91,687
20740,1.02,Ideal,G,SI2,61.4,56.0,6.52,6.47,3.99,4255
24378,0.7,Ideal,D,VS2,62.3,55.0,5.67,5.7,3.54,3092
2766,1.1,Ideal,G,VVS2,62.0,56.0,6.68,6.64,4.13,8932
19085,1.52,Ideal,F,SI2,61.8,58.0,7.38,7.4,4.57,10316
17595,0.31,Premium,D,SI1,61.2,60.0,4.35,4.41,2.68,571
17704,0.53,Premium,D,VS1,62.4,61.0,5.25,5.14,3.24,1940
18396,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3108
6973,1.58,Very Good,J,SI1,61.6,57.0,7.47,7.54,4.62,8057
15571,0.93,Ideal,E,SI1,62.8,56.0,6.24,6.19,3.9,4229
6655,0.7,Good,F,VVS1,59.9,62.0,5.69,5.74,3.42,3206
13019,1.32,Premium,F,VS2,60.9,59.0,7.12,7.06,4.32,10423
15235,0.9,Good,H,VS2,63.6,61.0,6.03,5.97,3.8,3701
13935,0.58,Ideal,G,VS2,61.9,56.0,5.34,5.38,3.32,1636
17337,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,6963
18806,1.5,Ideal,G,VS2,62.5,55.0,7.26,7.23,4.53,12787
13698,0.32,Ideal,D,SI1,62.0,57.0,4.37,4.4,2.72,589
3672,1.27,Premium,E,SI1,60.9,59.0,7.03,6.97,4.26,7980
26004,0.31,Premium,H,VVS2,61.2,59.0,4.38,4.34,2.67,802
16376,0.5,Fair,H,VS1,66.5,60.0,4.93,4.85,3.25,1155
11994,0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.3,2.66,1013
17451,0.7,Ideal,D,SI1,61.4,57.0,5.68,5.72,3.5,2699
26589,1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,7567
24384,1.64,Ideal,F,SI2,61.4,57.0,7.59,7.55,4.65,10929
25581,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
7936,0.9,Very Good,F,SI2,60.3,63.0,6.28,6.21,3.77,3630
25639,0.52,Very Good,E,SI1,62.9,59.0,5.12,5.15,3.23,1389
12632,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
20468,0.3,Premium,E,VS2,61.7,61.0,4.31,4.28,2.65,844
18581,0.38,Ideal,E,SI1,59.4,61.0,4.72,4.74,2.81,660
12974,0.31,Ideal,D,VS2,61.5,56.0,4.36,4.35,2.68,942
10369,0.32,Premium,G,VS2,60.5,58.0,4.42,4.41,2.67,720
10119,0.43,Good,G,VS2,61.8,60.7,4.8,4.84,2.99,891
23599,1.0,Very Good,H,SI2,,58.0,6.27,6.36,3.95,4042
14409,0.7,Ideal,G,VS2,61.2,57.0,5.77,5.7,3.51,2515
7873,0.3,Very Good,F,VVS1,61.8,55.0,4.32,4.35,2.68,783
15321,2.14,Premium,H,VS2,61.7,58.0,8.28,8.22,5.09,16390
15920,0.31,Ideal,D,VVS1,62.3,54.0,4.36,4.4,2.73,949
7858,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,895
524,1.04,Ideal,F,SI1,59.9,56.0,6.64,6.58,3.96,4403
22972,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2856
15422,1.04,Ideal,G,VS2,61.8,56.0,6.5,6.47,4.01,6290
3734,0.9,Good,E,SI1,59.8,64.0,6.14,6.21,3.69,4229
3689,1.82,Premium,G,SI1,62.7,58.0,7.75,7.68,4.84,15162
14327,0.41,Premium,F,VVS2,60.6,58.0,4.84,4.79,2.92,1192
26316,0.52,Ideal,D,VS2,62.1,57.0,5.13,5.17,3.2,1689
20178,0.51,Ideal,I,VS2,61.1,56.0,5.16,5.18,3.16,1437
19664,0.5,Ideal,H,SI1,59.2,62.0,5.17,5.2,3.07,1160
15883,0.71,Very Good,H,VS1,62.8,58.0,5.67,5.7,3.57,2277
15931,0.23,Very Good,E,VVS2,61.5,59.0,3.95,3.98,2.44,530
14558,0.3,Ideal,H,SI1,62.2,57.0,4.27,4.31,2.67,450
25194,0.44,Premium,E,VS1,60.7,58.0,4.91,4.88,2.97,1238
19886,0.3,Premium,D,VS2,60.5,58.0,4.38,4.35,2.64,911
17604,0.74,Ideal,E,VVS2,61.9,57.0,5.79,5.81,3.59,3633
20165,1.07,Premium,E,VS1,59.7,61.0,6.69,6.64,3.98,8015
17787,1.72,Very Good,E,VS2,63.4,56.0,7.65,7.55,4.82,18557
16942,1.59,Ideal,H,SI1,61.4,55.0,7.56,7.51,4.63,10284
16171,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,724
22175,1.59,Premium,F,VS2,60.2,60.0,7.62,7.59,4.58,15602
24700,1.01,Ideal,J,SI2,61.9,55.3,6.43,6.5,4.01,4099
23076,0.7,Fair,H,VS1,64.9,56.0,5.68,5.56,3.65,2152
5158,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1721
5140,1.02,Very Good,F,VVS2,63.7,59.0,6.34,6.38,4.05,9728
21613,1.25,Ideal,F,VS1,62.0,55.0,6.95,6.91,4.3,9761
21468,0.37,Premium,E,VS1,61.5,55.0,4.7,4.66,2.88,999
9643,1.58,Very Good,D,SI1,62.7,60.0,7.37,7.41,4.63,13869
7882,0.41,Ideal,F,VS1,62.0,57.0,4.76,4.73,2.94,1076
25751,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,7346
13410,1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,4826
12538,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,6899
20458,1.62,Premium,G,VS1,60.7,58.0,7.62,7.54,4.6,14447
7429,1.68,Good,E,I1,64.3,60.0,7.44,7.48,4.8,5765
14209,1.02,Very Good,D,VS2,63.2,58.0,6.4,6.36,4.03,7677
5996,1.63,Ideal,E,SI2,61.7,57.0,7.5,7.54,4.64,10357
10946,0.34,Good,F,SI2,63.9,56.0,4.43,4.4,2.82,536
16318,0.32,Very Good,D,VS2,62.9,59.0,4.36,4.39,2.75,657
4164,0.3,Very Good,G,SI1,62.7,58.0,4.22,4.27,2.66,447
22171,2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,10412
